TRANSACTION,Transaction date,Account name,Transaction date,Original payee name from import,Transaction amount,Link to PAYEE record,Transaction memo
21119-3996-7298,10-24-2024,Business Platinum Card®,10-24-2024,WWW.UI.COM NEW YORK NY XXXX1009,-370.17,P211195285,
21119-3996-7299,11-25-2024,Business Platinum Card®,11-25-2024,WWW.UI.COM NEW YORK NY XXXX1009,-445.31,P211195285,
21119-3996-7300,01-13-2025,Business Platinum Card®,01-13-2025,WWW.UI.COM NEW YORK NY XXXX1009,-426.80,P211195285,
21119-3996-7301,01-13-2025,Business Platinum Card®,01-13-2025,WWW.UI.COM NEW YORK NY XXXX1009,-413.75,P211195285,
21119-3996-7302,08-10-2023,Blue Business Cash(TM),08-10-2023,WWW.UI.COM NEW YORK NY XXXX2004,-955.08,P211195285,
21119-3996-7140,05-15-2023,Citi® Diamond Preferred® Card,05-15-2023,Wal-Mart,-101.96,P211195285,
21119-3996-7141,06-01-2023,Business Platinum Card®,06-01-2023,Wal-Mart,-226.51,P211195285,
21119-3996-7142,06-01-2023,Business Platinum Card®,06-01-2023,Wal-Mart,-5.33,P211195285,
21119-3996-7143,06-26-2023,Chase Freedom,06-26-2023,Wal-Mart,-137.85,P211195285,
21119-3996-7144,06-26-2023,Chase Freedom,06-26-2023,Wal-Mart,-26.18,P211195285,
21119-3996-7145,01-28-2024,Chase Freedom,01-28-2024,Wal-Mart,-414.31,P211195285,
21119-3996-7146,01-31-2024,Business Platinum Card®,01-31-2024,Wal-Mart,-117.50,P211195285,
21119-3996-7147,02-13-2024,Chase Freedom,02-13-2024,Wal-Mart,-639.06,P211195285,
21119-3996-7148,03-13-2024,Business Platinum Card®,03-13-2024,Wal-Mart,-490.71,P211195285,
21119-3996-7149,04-07-2024,Chase Freedom,04-07-2024,Wal-Mart,-2.54,P211195285,
21119-3996-7150,04-07-2024,Chase Freedom,04-07-2024,Wal-Mart,-612.40,P211195285,
21119-3996-7151,04-17-2024,Chase Bonvoy - old,04-17-2024,Wal-Mart,-19.46,P211195285,
21119-3996-7152,07-27-2024,Business Platinum Card®,07-27-2024,Wal-Mart,-77.13,P211195285,
21119-3996-7153,07-28-2024,Chase Freedom,07-28-2024,Wal-Mart,-17.61,P211195285,
21119-3996-7154,08-01-2024,Business Platinum Card®,08-01-2024,Wal-Mart,-42.11,P211195285,
21119-3996-7155,08-01-2024,Business Platinum Card®,08-01-2024,Wal-Mart,-25.59,P211195285,
21119-3996-7156,08-22-2024,Business Platinum Card®,08-22-2024,Wal-Mart,-14.10,P211195285,
21119-3996-7157,11-17-2024,Business Platinum Card®,11-17-2024,Wal-Mart,-62.77,P211195285,
21119-3996-7158,11-21-2024,Business Platinum Card®,11-21-2024,Wal-Mart,-53.35,P211195285,
21119-3996-7159,02-22-2025,Blue Business Cash(TM),02-22-2025,Wal-Mart,-13.99,P211195285,
21119-3996-7160,03-03-2025,Business Platinum Card®,03-03-2025,Wal-Mart,-19.16,P211195285,
21119-3996-7161,03-22-2025,Blue Business Cash(TM),03-22-2025,Wal-Mart,-13.99,P211195285,
21119-3996-7162,08-10-2025,Chase Ink,08-10-2025,Wal-Mart,-136.64,P211195285,
21119-3996-7163,09-10-2025,Business Platinum Card®,09-10-2025,Wal-Mart,-96.89,P211195285,
21119-3996-7164,09-21-2025,Chase Slate,09-21-2025,Wal-Mart,-29.60,P211195285,
21119-3996-7165,04-26-2023,Business Platinum Card®,04-26-2023,Walgreens,-40.88,P211195285,
21119-3996-7166,06-27-2023,Business Platinum Card®,06-27-2023,Walgreens,-69.41,P211195285,
21119-3996-7167,07-02-2023,Business Platinum Card®,07-02-2023,Walgreens,-10.24,P211195285,
21119-3996-7168,09-12-2024,Chase Freedom,09-12-2024,Walgreens,-87.79,P211195285,
21119-3996-7169,09-12-2024,Business Platinum Card®,09-12-2024,Walgreens,-8.13,P211195285,
21119-3996-7170,10-10-2024,Business Platinum Card®,10-10-2024,Walgreens,-123.81,P211195285,
21119-3996-7171,11-10-2024,Chase Freedom,11-10-2024,Walgreens,-70.11,P211195285,
21119-3996-7172,01-28-2025,Business Platinum Card®,01-28-2025,Walgreens,-124.66,P211195285,
21119-3996-7173,02-04-2025,Blue Business Cash(TM),02-04-2025,Walgreens,-31.85,P211195285,
21119-3996-7174,04-04-2025,Business Platinum Card®,04-04-2025,Walgreens,-8.82,P211195285,
21119-3996-7175,04-04-2025,Business Platinum Card®,04-04-2025,Walgreens,-22.66,P211195285,
21119-3996-7176,05-03-2025,Business Platinum Card®,05-03-2025,Walgreens,-25.39,P211195285,
21119-3996-7177,05-07-2025,Business Platinum Card®,05-07-2025,Walgreens,-21.41,P211195285,
21119-3996-7178,05-25-2025,Business Platinum Card®,05-25-2025,Walgreens,-34.45,P211195285,
21119-3996-7179,05-31-2025,Business Platinum Card®,05-31-2025,Walgreens,-11.33,P211195285,
21119-3996-7180,06-05-2025,Business Platinum Card®,06-05-2025,Walgreens,-20.38,P211195285,
21119-3996-7181,06-05-2025,Business Platinum Card®,06-05-2025,Walgreens,-41.55,P211195285,
21119-3996-7182,07-03-2025,Business Platinum Card®,07-03-2025,Walgreens,-12.57,P211195285,
21119-3996-7183,07-03-2025,Business Platinum Card®,07-03-2025,Walgreens,-28.32,P211195285,
21119-3996-7185,09-01-2023,Chase Freedom,09-01-2023,Wawa,-16.64,P211195285,
21119-3996-7186,09-01-2023,Chase Freedom,09-01-2023,Wawa,-2.54,P211195285,
21119-3996-7187,05-19-2025,Business Platinum Card®,05-19-2025,Wawa,-13.30,P211195285,
21119-3996-7188,01-25-2024,Chase Freedom,01-25-2024,Wegman's,-125.79,P211195285,
21119-3996-7189,06-22-2024,Business Platinum Card®,06-22-2024,Wegman's,-212.18,P211195285,
21119-3996-7190,06-23-2024,Chase Freedom,06-23-2024,Wegman's,-85.61,P211195285,
21119-3996-7191,02-28-2025,Business Platinum Card®,02-28-2025,Wegman's,-131.66,P211195285,
21119-3996-7192,06-08-2025,Blue Business Cash(TM),06-08-2025,Wegman's,-51.54,P211195285,
21119-3996-7193,02-26-2023,Chase Freedom,02-26-2023,Wendy's,-2.12,P211195285,
21119-3996-7194,07-20-2023,Business Platinum Card®,07-20-2023,Wendy's,-17.07,P211195285,
21119-3996-7195,01-03-2024,Business Platinum Card®,01-03-2024,Wendy's,-38.03,P211195285,
21119-3996-7196,05-23-2024,Business Platinum Card®,05-23-2024,Wendy's,-23.65,P211195285,
21119-3996-7197,05-23-2024,Business Platinum Card®,05-23-2024,Wendy's,-3.00,P211195285,
21119-3996-7198,11-10-2024,Chase Freedom,11-10-2024,Wendy's,-21.20,P211195285,
21119-3996-7199,09-21-2025,Chase Slate,09-21-2025,Wendy's,-15.87,P211195285,
21119-3996-7200,09-21-2025,Chase Slate,09-21-2025,Wendy's,-1.00,P211195285,
21119-3996-7213,03-24-2023,Chase Freedom,03-24-2023,Whole Foods,-192.30,P211195285,
21119-3996-7214,09-12-2023,Citi® Diamond Preferred® Card,09-12-2023,Whole Foods,-193.30,P211195285,
21119-3996-7215,03-05-2024,Business Platinum Card®,03-05-2024,Whole Foods,-221.70,P211195285,
21119-3996-7216,03-23-2024,Business Platinum Card®,03-23-2024,Whole Foods,-312.25,P211195285,
21119-3996-7217,04-07-2024,Chase Freedom,04-07-2024,Whole Foods,-404.06,P211195285,
21119-3996-7218,06-11-2024,Chase Freedom,06-11-2024,Whole Foods,-296.17,P211195285,
21119-3996-7219,08-25-2024,Chase Freedom,08-25-2024,Whole Foods,-356.52,P211195285,
21119-3996-7220,10-05-2024,Business Platinum Card®,10-05-2024,Whole Foods,-348.93,P211195285,
21119-3996-7221,05-24-2025,Blue Business Cash(TM),05-24-2025,Whole Foods,-93.62,P211195285,
21119-3996-7222,06-17-2025,Chase Freedom,06-17-2025,Whole Foods,-201.64,P211195285,
21119-3996-7223,08-07-2025,Chase Ink,08-07-2025,Whole Foods,-136.86,P211195285,
21119-3996-7224,08-31-2025,Chase Slate,08-31-2025,Whole Foods,-46.59,P211195285,
21119-3996-7225,08-31-2025,Chase Slate,08-31-2025,Whole Foods,-100.88,P211195285,
21119-3996-7226,09-13-2025,Quicksilver,09-13-2025,Whole Foods,-148.42,P211195285,
21119-3996-7227,09-30-2025,Chase Slate,09-30-2025,Whole Foods,-280.85,P211195285,
21119-3996-7228,10-03-2025,Chase Slate,10-03-2025,Whole Foods,-85.88,P211195285,
21119-3996-7229,10-12-2025,Citi® Diamond Preferred® Card,10-12-2025,Whole Foods,-350.97,P211195285,
21119-3996-7237,09-25-2024,Business Platinum Card®,09-25-2024,Wireless,10.00,P211195285,
21119-3996-7238,10-20-2024,Business Platinum Card®,10-20-2024,Wireless,10.00,P211195285,
21119-3996-7239,11-25-2024,Business Platinum Card®,11-25-2024,Wireless,10.00,P211195285,
21119-3996-7240,12-18-2024,Business Platinum Card®,12-18-2024,Wireless,10.00,P211195285,
21119-3996-7241,01-19-2025,Business Platinum Card®,01-19-2025,Wireless,10.00,P211195285,
21119-3996-7242,02-15-2025,Business Platinum Card®,02-15-2025,Wireless,10.00,P211195285,
21119-3996-7243,03-25-2025,Business Platinum Card®,03-25-2025,Wireless,10.00,P211195285,
21119-3996-7244,02-13-2025,Business Platinum Card®,02-13-2025,Wise Pittsburgh,-8.99,P211195285,
21119-3996-7245,03-13-2025,Business Platinum Card®,03-13-2025,Wise Pittsburgh,-8.99,P211195285,
21119-3996-7259,01-31-2025,Business Platinum Card®,01-31-2025,Www Ui.com New,399.59,P211195285,
21119-3996-7260,02-04-2025,Business Platinum Card®,02-04-2025,Www Ui.com New,426.80,P211195285,
21119-3996-7303,02-22-2025,Business Platinum Card®,02-22-2025,X CORP. PAID FEATUREBASTROP TX XXXX1009,-17.42,P211195285,
21119-3996-7304,03-22-2025,Business Platinum Card®,03-22-2025,X CORP. PAID FEATUREBASTROP TX XXXX1009,-17.42,P211195285,
21119-3996-7305,04-22-2025,Business Platinum Card®,04-22-2025,X CORP. PAID FEATUREBASTROP TX XXXX1009,-43.55,P211195285,
21119-3996-7306,05-22-2025,Business Platinum Card®,05-22-2025,X CORP. PAID FEATUREBASTROP TX XXXX1009,-43.55,P211195285,
21119-3996-7307,06-22-2025,Business Platinum Card®,06-22-2025,X CORP. PAID FEATUREBASTROP TX XXXX1009,-43.55,P211195285,
21119-3996-7308,07-22-2025,Business Platinum Card®,07-22-2025,X CORP. PAID FEATUREBASTROP TX XXXX1009,-40.00,P211195285,
21119-3996-7309,08-22-2025,Business Platinum Card®,08-22-2025,X CORP. PAID FEATUREBASTROP TX XXXX1009,-40.00,P211195285,
21119-3996-7310,09-22-2025,Business Platinum Card®,09-22-2025,X CORP. PAID FEATUREBASTROP TX XXXX1009,-40.00,P211195285,
21119-3996-7311,10-22-2025,Business Platinum Card®,10-22-2025,X CORP. PAID FEATUREBASTROP TX XXXX1009,-40.00,P211195285,
21119-3996-7312,07-22-2024,Business Platinum Card®,07-22-2024,X CORP. PAID FEATURESAN FRANCISCO CA XXXX1009,-17.42,P211195285,
21119-3996-7313,08-22-2024,Business Platinum Card®,08-22-2024,X CORP. PAID FEATURESAN FRANCISCO CA XXXX1009,-17.42,P211195285,
21119-3996-7314,09-22-2024,Business Platinum Card®,09-22-2024,X CORP. PAID FEATURESAN FRANCISCO CA XXXX1009,-17.42,P211195285,
21119-3996-7315,10-22-2024,Business Platinum Card®,10-22-2024,X CORP. PAID FEATURESAN FRANCISCO CA XXXX1009,-17.42,P211195285,
21119-3996-7316,11-22-2024,Business Platinum Card®,11-22-2024,X CORP. PAID FEATURESAN FRANCISCO CA XXXX1009,-17.42,P211195285,
21119-3996-7317,12-22-2024,Business Platinum Card®,12-22-2024,X CORP. PAID FEATURESAN FRANCISCO CA XXXX1009,-17.42,P211195285,
21119-3996-7318,01-22-2025,Business Platinum Card®,01-22-2025,X CORP. PAID FEATURESAN FRANCISCO CA XXXX1009,-17.42,P211195285,
21119-3996-7319,06-05-2023,Business Platinum Card®,06-05-2023,X57 FRANKLIN TPKE 57RIDGEWOOD NJ XXXX9010,-34.20,P211195285,
21119-3996-7320,06-08-2023,Business Platinum Card®,06-08-2023,X57 FRANKLIN TPKE 57RIDGEWOOD NJ XXXX9010,-18.47,P211195285,
21119-3996-7321,08-27-2023,Business Platinum Card®,08-27-2023,X57 FRANKLIN TPKE 57RIDGEWOOD NJ XXXX9010,-6.00,P211195285,
21119-3996-7322,08-27-2023,Business Platinum Card®,08-27-2023,X57 FRANKLIN TPKE 57RIDGEWOOD NJ XXXX9010,-15.30,P211195285,
21119-3996-7323,09-09-2023,Business Platinum Card®,09-09-2023,X57 FRANKLIN TPKE 57RIDGEWOOD NJ XXXX9010,-26.50,P211195285,
21119-3996-7326,11-12-2023,Blue Business Cash(TM),11-12-2023,XXX CAFE XXXXXXX0328HO HO KUS NJ XXXX2004,-286.85,P211195285,
21119-3996-7327,04-09-2024,Blue Business Cash(TM),04-09-2024,XXX XX86 US ROUTE 30WELLS RIVER VT XXXX2004,-6.79,P211195285,
21119-3996-7328,08-14-2023,Business Platinum Card®,08-14-2023,XXXX2 - 901 NEW YORKWASHINGTON DC XXXX9010,-57.99,P211195285,
21119-3996-7329,08-15-2023,Business Platinum Card®,08-15-2023,XXXX2 - 901 NEW YORKWASHINGTON DC XXXX9010,-33.99,P211195285,
21119-3996-7324,10-03-2023,Business Platinum Card®,10-03-2023,Xbyte Technologies Bradenton,-7847.00,P211195285,
21119-3996-7325,10-04-2023,Business Platinum Card®,10-04-2023,Xbyte Technologies Bradenton,200.00,P211195285,
21119-3996-7330,07-30-2025,Blue Business Cash(TM),07-30-2025,YASHI FOOD 0000 LONG ISLAND C NY XXXX3002,-23.66,P211195285,
21119-3996-7332,03-05-2023,Chase Freedom,03-05-2023,YEMSANALI GROCERY,-4.68,P211195285,
21119-3996-7361,02-07-2024,Chase Bonvoy - old,02-07-2024,YOUTUBE MEMBER,-3.99,P211195285,
21119-3996-7362,02-07-2024,Chase Bonvoy - old,02-07-2024,YOUTUBE MEMBER,-11.13,P211195285,
21119-3996-7363,03-06-2024,Chase Bonvoy - old,03-06-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7364,04-07-2024,Chase Bonvoy - old,04-07-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7365,05-06-2024,Chase Bonvoy - old,05-06-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7366,06-06-2024,Chase Bonvoy - old,06-06-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7367,07-07-2024,Chase Bonvoy - old,07-07-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7368,08-06-2024,Chase Bonvoy - old,08-06-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7369,09-06-2024,Chase Bonvoy - old,09-06-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7370,10-07-2024,Chase Bonvoy - old,10-07-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7371,11-06-2024,Chase Bonvoy - old,11-06-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7372,12-06-2024,Chase Bonvoy - old,12-06-2024,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7373,01-09-2025,Chase Bonvoy - old,01-09-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7374,02-06-2025,Chase Bonvoy - old,02-06-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7375,03-06-2025,Chase Bonvoy - old,03-06-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7376,04-06-2025,Chase Bonvoy - old,04-06-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7377,05-06-2025,Chase Bonvoy - old,05-06-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7378,06-08-2025,Chase Bonvoy - old,06-08-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7379,06-08-2025,Chase Bonvoy,06-08-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7380,07-06-2025,Chase Bonvoy - old,07-06-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7381,07-06-2025,Chase Bonvoy,07-06-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7382,07-13-2025,Chase Bonvoy - old,07-13-2025,YOUTUBE MEMBER,-1.99,P211195285,
21119-3996-7383,07-13-2025,Chase Bonvoy,07-13-2025,YOUTUBE MEMBER,-1.99,P211195285,
21119-3996-7384,08-06-2025,Chase Bonvoy,08-06-2025,YOUTUBE MEMBER,-14.99,P211195285,
21119-3996-7385,08-13-2025,Chase Bonvoy,08-13-2025,YOUTUBE MEMBER,-1.99,P211195285,
21119-3996-7388,05-01-2025,Business Platinum Card®,05-01-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-59.99,P211195285,
21119-3996-7389,05-27-2025,Business Platinum Card®,05-27-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-82.99,P211195285,
21119-3996-7390,05-31-2025,Business Platinum Card®,05-31-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-59.99,P211195285,
21119-3996-7391,06-11-2025,Business Platinum Card®,06-11-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-4.99,P211195285,
21119-3996-7392,06-20-2025,Business Platinum Card®,06-20-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-2.30,P211195285,
21119-3996-7393,06-27-2025,Business Platinum Card®,06-27-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-92.98,P211195285,
21119-3996-7394,07-01-2025,Business Platinum Card®,07-01-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-82.99,P211195285,
21119-3996-7395,07-11-2025,Business Platinum Card®,07-11-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-4.99,P211195285,
21119-3996-7396,07-28-2025,Business Platinum Card®,07-28-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-92.98,P211195285,
21119-3996-7397,07-31-2025,Business Platinum Card®,07-31-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-82.99,P211195285,
21119-3996-7398,08-11-2025,Business Platinum Card®,08-11-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-4.99,P211195285,
21119-3996-7399,08-31-2025,Business Platinum Card®,08-31-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-82.99,P211195285,
21119-3996-7400,09-11-2025,Business Platinum Card®,09-11-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-4.99,P211195285,
21119-3996-7401,10-01-2025,Business Platinum Card®,10-01-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-82.99,P211195285,
21119-3996-7402,10-11-2025,Business Platinum Card®,10-11-2025,YOUTUBE TV G.CO/HELPPAY# CA XXXX1009,-4.99,P211195285,
21119-3996-7331,08-12-2025,Blue Business Cash(TM),08-12-2025,Yashi Food Long,23.66,P211195285,
21119-3996-7386,08-27-2025,Chase Ink,08-27-2025,YouTube TV,-92.98,P211195285,
21119-3996-7387,09-28-2025,Chase Ink,09-28-2025,YouTube TV,-92.98,P211195285,
21119-3996-7333,09-19-2023,Blue Business Cash(TM),09-19-2023,Your Cash Reward,6.75,P211195285,
21119-3996-7334,12-04-2023,Blue Business Cash(TM),12-04-2023,Your Cash Reward,7.21,P211195285,
21119-3996-7335,04-15-2024,Blue Business Cash(TM),04-15-2024,Your Cash Reward,79.93,P211195285,
21119-3996-7336,06-16-2024,Blue Business Cash(TM),06-16-2024,Your Cash Reward,0.27,P211195285,
21119-3996-7337,07-17-2024,Blue Business Cash(TM),07-17-2024,Your Cash Reward,2.63,P211195285,
21119-3996-7338,09-04-2024,Blue Business Cash(TM),09-04-2024,Your Cash Reward,12.00,P211195285,
21119-3996-7339,10-18-2024,Blue Business Cash(TM),10-18-2024,Your Cash Reward,0.15,P211195285,
21119-3996-7340,12-04-2024,Blue Business Cash(TM),12-04-2024,Your Cash Reward,2.34,P211195285,
21119-3996-7341,01-04-2025,Blue Business Cash(TM),01-04-2025,Your Cash Reward,2.52,P211195285,
21119-3996-7342,01-24-2025,Blue Business Cash(TM),01-24-2025,Your Cash Reward,2.34,P211195285,
21119-3996-7343,03-04-2025,Blue Business Cash(TM),03-04-2025,Your Cash Reward,9.48,P211195285,
21119-3996-7344,04-04-2025,Blue Business Cash(TM),04-04-2025,Your Cash Reward,4.93,P211195285,
21119-3996-7345,05-04-2025,Blue Business Cash(TM),05-04-2025,Your Cash Reward,67.94,P211195285,
21119-3996-7346,07-04-2025,Blue Business Cash(TM),07-04-2025,Your Cash Reward,37.05,P211195285,
21119-3996-7347,08-04-2025,Blue Business Cash(TM),08-04-2025,Your Cash Reward,132.63,P211195285,
21119-3996-7348,10-03-2025,Blue Business Cash(TM),10-03-2025,Your Cash Reward,5.96,P211195285,
21119-3996-7349,03-16-2024,Business Platinum Card®,03-16-2024,Youtube,-4.99,P211195285,
21119-3996-7350,04-16-2024,Business Platinum Card®,04-16-2024,Youtube,-4.99,P211195285,
21119-3996-7351,05-16-2024,Business Platinum Card®,05-16-2024,Youtube,-4.99,P211195285,
21119-3996-7352,06-16-2024,Business Platinum Card®,06-16-2024,Youtube,-4.99,P211195285,
21119-3996-7353,07-16-2024,Business Platinum Card®,07-16-2024,Youtube,-4.99,P211195285,
21119-3996-7354,08-16-2024,Business Platinum Card®,08-16-2024,Youtube,-4.99,P211195285,
21119-3996-7355,09-16-2024,Business Platinum Card®,09-16-2024,Youtube,-4.99,P211195285,
21119-3996-7356,10-16-2024,Business Platinum Card®,10-16-2024,Youtube,-4.99,P211195285,
21119-3996-7357,11-16-2024,Business Platinum Card®,11-16-2024,Youtube,-4.99,P211195285,
21119-3996-7358,12-16-2024,Business Platinum Card®,12-16-2024,Youtube,-4.99,P211195285,
21119-3996-7359,01-16-2025,Business Platinum Card®,01-16-2025,Youtube,-4.99,P211195285,
21119-3996-7360,02-16-2025,Business Platinum Card®,02-16-2025,Youtube,-4.99,P211195285,
21119-3996-7403,03-19-2025,Amazon Business Prime Card,03-19-2025,Yubico Inc.,-201.43,P211195285,
21119-3996-2240,09-26-2025,Quicksilver,09-26-2025,dhgate.com - 7288,-169.37,P211195284,
21119-3996-2397,06-16-2023,Business Platinum Card®,06-16-2023,eBay,-272.19,P211195284,
21119-3996-2398,06-20-2023,Business Platinum Card®,06-20-2023,eBay,-126.28,P211195284,
21119-3996-2399,07-15-2023,Business Platinum Card®,07-15-2023,eBay,-144.79,P211195281,
21119-3996-2400,07-25-2023,Business Platinum Card®,07-25-2023,eBay,-680.47,P211195284,
21119-3996-2401,08-02-2023,Business Platinum Card®,08-02-2023,eBay,-37.43,P211195284,
21119-3996-2402,08-02-2023,Business Platinum Card®,08-02-2023,eBay,-762.13,P211195284,
21119-3996-2403,08-10-2023,Business Platinum Card®,08-10-2023,eBay,-44.91,P211195284,
21119-3996-2404,08-21-2023,Blue Business Cash(TM),08-21-2023,eBay,-337.51,P211195284,
21119-3996-2405,11-02-2023,Business Platinum Card®,11-02-2023,eBay,-740.09,P211195284,
21119-3996-2406,11-02-2023,Business Platinum Card®,11-02-2023,eBay,-217.75,P211195284,
21119-3996-2407,11-05-2023,Business Platinum Card®,11-05-2023,eBay,-141.53,P211195284,
21119-3996-2408,12-01-2023,Business Platinum Card®,12-01-2023,eBay,-21.12,P211195284,
21119-3996-2409,03-06-2024,Business Platinum Card®,03-06-2024,eBay,-99.23,P211195284,
21119-3996-2410,03-07-2024,Business Platinum Card®,03-07-2024,eBay,-22.85,P211195280,
21119-3996-2411,03-07-2024,Business Platinum Card®,03-07-2024,eBay,-23.90,P211195280,
21119-3996-2412,03-07-2024,Business Platinum Card®,03-07-2024,eBay,-23.36,P211195280,
21119-3996-2413,03-07-2024,Business Platinum Card®,03-07-2024,eBay,-22.96,P211195280,
21119-3996-2414,03-07-2024,Business Platinum Card®,03-07-2024,eBay,-36.71,P211195280,
21119-3996-2415,03-12-2024,Business Platinum Card®,03-12-2024,eBay,-1222.54,P211195280,
21119-3996-2416,03-15-2024,Business Platinum Card®,03-15-2024,eBay,-739.48,P211195280,
